# r C0m=2 C0m=3 C0m=4 C0m=5 C0m=6 C0m=7 C0m=8 C0m=9 C0m=10 C1m=2 C1m=3 C1m=4 C1m=5 C1m=6 C1m=7 C1m=8 C1m=9 C1m=10 C2m=2 C2m=3 C2m=4 C2m=5 C2m=6 C2m=7 C2m=8 C2m=9 C2m=10
0.002009 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000033 0.000003 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.002154 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000038 0.000004 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.002310 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000043 0.000005 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.002477 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000049 0.000006 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.002656 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000056 0.000007 0.000002 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000
0.002848 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000064 0.000008 0.000002 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000
0.003054 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000073 0.000010 0.000003 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000
0.003275 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000084 0.000012 0.000004 0.000002 0.000001 0.000000 0.000000 0.000000 0.000000
0.003511 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000096 0.000014 0.000005 0.000002 0.000001 0.000000 0.000000 0.000000 0.000000
0.003765 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000110 0.000017 0.000006 0.000003 0.000001 0.000000 0.000000 0.000000 0.000000
0.004037 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000127 0.000019 0.000008 0.000004 0.000002 0.000001 0.000000 0.000000 0.000000
0.004329 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000146 0.000023 0.000010 0.000005 0.000002 0.000001 0.000000 0.000000 0.000000
0.004642 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000168 0.000027 0.000012 0.000006 0.000003 0.000001 0.000001 0.000000 0.000000
0.004977 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000194 0.000033 0.000014 0.000007 0.000003 0.000002 0.000001 0.000000 0.000000
0.005337 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000224 0.000040 0.000016 0.000008 0.000004 0.000003 0.000001 0.000000 0.000000
0.005722 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000262 0.000048 0.000019 0.000010 0.000005 0.000003 0.000002 0.000001 0.000000
0.006136 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000305 0.000060 0.000023 0.000012 0.000007 0.000004 0.000003 0.000001 0.000000
0.006579 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000355 0.000075 0.000030 0.000016 0.000009 0.000005 0.000003 0.000002 0.000001
0.007055 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000410 0.000093 0.000038 0.000021 0.000012 0.000006 0.000004 0.000002 0.000001
0.007565 432091.475799 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000059 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000470 0.000112 0.000047 0.000027 0.000016 0.000008 0.000005 0.000003 0.000002
0.008111 512735.509659 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000063 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000540 0.000134 0.000060 0.000033 0.000020 0.000010 0.000006 0.000004 0.000003
0.008697 601600.318215 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000067 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000620 0.000163 0.000076 0.000040 0.000026 0.000015 0.000007 0.000005 0.000004
0.009326 700695.513120 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000070 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000708 0.000192 0.000096 0.000054 0.000032 0.000020 0.000011 0.000006 0.000005
0.010000 814882.052725 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000073 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000809 0.000224 0.000115 0.000071 0.000042 0.000026 0.000016 0.000009 0.000006
0.010723 953248.646111 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000077 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000928 0.000261 0.000137 0.000089 0.000054 0.000033 0.000023 0.000014 0.000008
0.011498 1121877.946534 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000080 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001068 0.000307 0.000162 0.000107 0.000071 0.000048 0.000030 0.000019 0.000012
0.012328 1334297.209973 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000084 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001226 0.000361 0.000191 0.000129 0.000086 0.000063 0.000042 0.000025 0.000016
0.013219 1592631.876923 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000087 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001410 0.000427 0.000223 0.000152 0.000105 0.000076 0.000057 0.000043 0.000025
0.014175 1894762.118892 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000091 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001618 0.000503 0.000261 0.000179 0.000128 0.000092 0.000070 0.000054 0.000038
0.015199 2215469.280587 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000094 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001848 0.000590 0.000307 0.000207 0.000152 0.000114 0.000084 0.000065 0.000050
0.016298 2569876.514149 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000098 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002116 0.000691 0.000364 0.000246 0.000178 0.000135 0.000103 0.000080 0.000064
0.017475 2945459.558789 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000101 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002410 0.000809 0.000429 0.000291 0.000208 0.000156 0.000120 0.000098 0.000080
0.018738 3420307.801079 1042345.463899 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000104 1.000079 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.002757 0.000945 0.000510 0.000349 0.000247 0.000183 0.000143 0.000116 0.000097
0.020092 3951170.024437 1252706.077175 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000107 1.000083 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003144 0.001101 0.000601 0.000413 0.000296 0.000222 0.000171 0.000138 0.000113
0.021544 4560506.941086 1490886.809702 880919.641386 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000110 1.000087 1.000075 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003586 0.001279 0.000700 0.000488 0.000349 0.000265 0.000207 0.000159 0.000131
0.023101 5264596.410012 1758313.382334 1050081.711817 765885.490877 0.000000 0.000000 0.000000 0.000000 0.000000 1.000114 1.000091 1.000079 1.000071 0.000000 0.000000 0.000000 0.000000 0.000000 0.004095 0.001485 0.000819 0.000574 0.000420 0.000317 0.000247 0.000193 0.000152
0.024771 6074410.103460 2063892.067323 1212444.618429 916606.508725 655060.271198 0.000000 0.000000 0.000000 0.000000 1.000117 1.000094 1.000082 1.000075 1.000069 0.000000 0.000000 0.000000 0.000000 0.004673 0.001724 0.000942 0.000671 0.000495 0.000381 0.000295 0.000233 0.000187
0.026561 6993770.720443 2429466.472771 1438771.100412 1074832.131079 815376.655329 632696.580989 0.000000 0.000000 0.000000 1.000120 1.000098 1.000086 1.000079 1.000073 1.000067 0.000000 0.000000 0.000000 0.005322 0.002001 0.001100 0.000783 0.000581 0.000452 0.000357 0.000284 0.000229
0.028480 8060157.028292 2893265.995600 1689576.309562 1252809.972382 967253.610747 775879.099454 592101.722319 440312.484364 0.000000 1.000123 1.000102 1.000089 1.000082 1.000077 1.000072 1.000066 1.000061 0.000000 0.006077 0.002332 0.001274 0.000905 0.000681 0.000534 0.000427 0.000347 0.000281
0.030539 9264406.356739 3399391.869236 1993640.659951 1478317.599981 1115788.217489 906789.930168 734449.535207 601196.449682 0.000000 1.000126 1.000105 1.000093 1.000086 1.000080 1.000075 1.000071 1.000066 0.000000 0.006923 0.002706 0.001480 0.001047 0.000780 0.000620 0.000500 0.000416 0.000345
0.032745 10618141.879695 3975987.485491 2338488.631175 1747630.618094 1323469.365859 1057122.894540 871293.370267 728835.757195 598617.512769 1.000129 1.000109 1.000097 1.000090 1.000084 1.000079 1.000075 1.000071 1.000067 0.007882 0.003136 0.001718 0.001222 0.000914 0.000718 0.000588 0.000488 0.000410
0.035112 12208868.411163 4673538.591303 2740475.690242 2052246.922830 1554669.646952 1232337.238110 1000842.494092 847767.643013 719557.363334 1.000133 1.000112 1.000100 1.000093 1.000087 1.000082 1.000078 1.000074 1.000071 0.008992 0.003644 0.001997 0.001424 0.001060 0.000829 0.000668 0.000564 0.000479
0.037649 13985446.830658 5491978.884404 3217399.015793 2388949.555567 1840071.147855 1468385.559450 1185264.839276 986711.508244 840778.035788 1.000136 1.000116 1.000104 1.000097 1.000091 1.000086 1.000082 1.000078 1.000074 0.010231 0.004230 0.002313 0.001644 0.001239 0.000971 0.000786 0.000651 0.000557
0.040370 16016603.586578 6419191.931802 3786763.807623 2813594.682822 2142261.368199 1732831.483837 1398878.693433 1156091.258824 977265.857806 1.000139 1.000120 1.000107 1.000101 1.000095 1.000090 1.000085 1.000081 1.000078 0.011656 0.004904 0.002690 0.001909 0.001430 0.001136 0.000916 0.000757 0.000641
0.043288 18364792.415173 7522170.419621 4413187.001923 3309609.262426 2511661.672570 2014706.103921 1654373.848124 1391333.583062 1153428.429525 1.000142 1.000123 1.000111 1.000104 1.000098 1.000093 1.000089 1.000086 1.000082 0.013273 0.005691 0.003114 0.002224 0.001665 0.001314 0.001071 0.000896 0.000751
0.046416 21012841.556399 8794473.432207 5118217.099274 3857145.012216 2949989.360155 2346091.615945 1925963.836850 1616335.893882 1358548.845539 1.000145 1.000127 1.000114 1.000108 1.000102 1.000097 1.000093 1.000089 1.000085 0.015109 0.006597 0.003602 0.002573 0.001935 0.001519 0.001236 0.001035 0.000872
0.049770 24058040.882676 10314156.893596 5996601.471883 4484788.581114 3460055.292665 2792285.370251 2255233.587625 1881797.432014 1599606.483267 1.000148 1.000130 1.000118 1.000111 1.000106 1.000101 1.000096 1.000093 1.000089 0.017189 0.007657 0.004187 0.002981 0.002243 0.001780 0.001440 0.001196 0.001018
0.053367 27529186.795155 12081107.877391 6973499.169673 5222573.524357 4021783.166324 3265246.199901 2656225.689973 2195733.824400 1867543.763081 1.000151 1.000134 1.000121 1.000115 1.000109 1.000104 1.000100 1.000096 1.000093 0.019530 0.008883 0.004841 0.003456 0.002593 0.002064 0.001678 0.001390 0.001185
0.057224 31500409.068034 14167760.548477 8113712.973766 6074471.913299 4658503.408610 3773796.711555 3116366.267863 2631762.667931 2195092.123456 1.000154 1.000137 1.000125 1.000118 1.000112 1.000108 1.000104 1.000100 1.000097 0.022191 0.010310 0.005611 0.004001 0.003002 0.002381 0.001947 0.001637 0.001378
0.061359 35994090.125691 16630479.912235 9491460.833621 7065554.807301 5446311.764062 4395416.336536 3617787.723968 3054218.566350 2595931.255036 1.000157 1.000141 1.000128 1.000122 1.000116 1.000111 1.000107 1.000104 1.000101 0.025180 0.011964 0.006509 0.004640 0.003489 0.002765 0.002251 0.001887 0.001608
0.065793 41123254.309581 19552081.348001 11071653.945478 8211613.135122 6318731.655622 5121865.502395 4193227.999715 3535471.014988 3027236.800470 1.000160 1.000145 1.000132 1.000125 1.000120 1.000115 1.000111 1.000107 1.000104 0.028555 0.013899 0.007551 0.005374 0.004039 0.003203 0.002610 0.002187 0.001869
0.070548 46931791.335019 22961680.800960 12990277.582410 9558551.073576 7326290.836951 5928663.798166 4904812.411518 4118750.013634 3511801.556586 1.000163 1.000148 1.000136 1.000129 1.000123 1.000119 1.000115 1.000111 1.000108 0.032355 0.016135 0.008777 0.006234 0.004677 0.003711 0.003036 0.002536 0.002162
0.075646 53495450.633111 26975666.190064 15232468.754853 11135949.690675 8532015.509922 6904444.817525 5673575.183884 4803616.167529 4086835.366055 1.000166 1.000152 1.000139 1.000132 1.000127 1.000122 1.000118 1.000115 1.000111 0.036630 0.018737 0.010190 0.007228 0.005427 0.004299 0.003509 0.002946 0.002509
0.081113 60927097.221370 31693758.780284 17920654.325263 12997958.490405 9900198.378369 7985771.696302 6577441.880596 5538921.523770 4739148.208645 1.000169 1.000155 1.000143 1.000136 1.000130 1.000126 1.000122 1.000118 1.000115 0.041445 0.021764 0.011862 0.008388 0.006284 0.004980 0.004061 0.003399 0.002900
0.086975 69284424.423402 37228097.535119 21121078.972536 15154640.337073 11539600.928790 9293371.508587 7638958.963556 6459799.534743 5521286.735047 1.000172 1.000159 1.000147 1.000139 1.000134 1.000129 1.000125 1.000122 1.000119 0.046846 0.025285 0.013815 0.009732 0.007295 0.005771 0.004705 0.003952 0.003377
0.093260 78732335.222638 43698934.191073 24990958.446228 17733997.953357 13412953.399319 10810832.076808 8862426.030399 7453517.020772 6389206.946594 1.000175 1.000163 1.000150 1.000143 1.000137 1.000133 1.000129 1.000125 1.000122 0.052923 0.029370 0.016119 0.011307 0.008448 0.006697 0.005453 0.004561 0.003908
0.100000 89384744.080813 51279802.916638 29636755.295624 20761697.888705 15629941.084380 12573946.965703 10322184.739328 8700449.269275 7406823.423105 1.000178 1.000166 1.000154 1.000147 1.000141 1.000136 1.000132 1.000129 1.000126 0.059739 0.034129 0.018847 0.013146 0.009801 0.007769 0.006336 0.005312 0.004527
0.107227 101407672.345554 60135969.455229 35290938.353634 24307783.350567 18205665.774470 14600254.003034 11988164.174669 10083088.249084 8605366.356471 1.000181 1.000170 1.000158 1.000150 1.000144 1.000140 1.000136 1.000132 1.000129 0.067393 0.039673 0.022132 0.015287 0.011366 0.008995 0.007344 0.006146 0.005249
0.114976 114960054.340124 70444026.267189 42290257.180256 28513868.136703 21212645.236178 17045595.465518 13947889.785653 11718380.765908 9987826.590420 1.000184 1.000173 1.000162 1.000154 1.000148 1.000143 1.000139 1.000136 1.000133 0.076009 0.046156 0.026234 0.017811 0.013182 0.010448 0.008519 0.007128 0.006083
0.123285 130247858.689623 82322545.440282 50719752.622646 33500186.048363 24732129.527613 19816382.186549 16225607.379763 13591563.856794 11596503.383766 1.000187 1.000177 1.000166 1.000158 1.000151 1.000147 1.000143 1.000139 1.000136 0.085675 0.053767 0.031340 0.020801 0.015304 0.012108 0.009881 0.008259 0.007052
0.132194 147457147.203769 95591833.835337 60844802.683914 39461226.491731 28830686.133217 23044985.215542 18872587.747331 15867984.995427 13486890.261532 1.000190 1.000180 1.000170 1.000161 1.000155 1.000150 1.000146 1.000143 1.000140 0.096544 0.062354 0.037836 0.024438 0.017767 0.014039 0.011458 0.009608 0.008187
0.141747 166785892.466342 110354082.232155 72249947.100449 46543324.790688 33615891.767750 26843616.784754 21945376.415944 18434588.392279 15710095.112747 1.000192 1.000184 1.000175 1.000165 1.000159 1.000154 1.000150 1.000147 1.000144 0.108725 0.071850 0.045288 0.028845 0.020632 0.016295 0.013285 0.011136 0.009513
0.151991 188415925.978853 126795321.315200 84923654.733894 54882050.797464 39204344.611424 31195968.613337 25497087.611947 21374816.721691 18231113.866543 1.000195 1.000187 1.000178 1.000169 1.000162 1.000158 1.000154 1.000150 1.000147 0.122345 0.082408 0.053662 0.034066 0.023965 0.018889 0.015394 0.012888 0.011023
0.162975 212637613.374415 145146416.741876 99043907.145462 64709891.064786 45778854.213204 36290459.476572 29606798.502319 24869836.555504 21195115.019095 1.000198 1.000190 1.000182 1.000173 1.000166 1.000161 1.000157 1.000154 1.000151 0.137581 0.094177 0.062999 0.040214 0.027864 0.021914 0.017830 0.014960 0.012791
0.174753 239794656.458440 165645531.009011 114787906.702509 76294336.189940 53591188.529529 42204163.806223 34369287.472384 28829750.145913 24596726.693745 1.000201 1.000193 1.000186 1.000177 1.000169 1.000165 1.000161 1.000157 1.000155 0.154642 0.107305 0.073337 0.047466 0.032458 0.025428 0.020654 0.017313 0.014817
0.187382 270227417.107127 188563707.477572 132388644.697588 89891872.327264 62926948.686432 49164533.244542 39907115.603324 33464111.144647 28509414.218462 1.000204 1.000196 1.000189 1.000181 1.000173 1.000168 1.000164 1.000161 1.000158 0.173717 0.121962 0.084852 0.055979 0.037901 0.029543 0.023935 0.020059 0.017149
0.200923 304383866.493420 214180197.211201 152046409.088118 105859718.408799 74175694.698717 57361833.838017 46370394.012476 38789112.988502 33025573.590971 1.000206 1.000199 1.000192 1.000185 1.000177 1.000172 1.000168 1.000164 1.000162 0.195058 0.138320 0.097680 0.066009 0.044413 0.034368 0.027757 0.023216 0.019835
0.215443 342788551.137084 242822533.562187 173948133.091692 124502965.490716 87985767.967296 67095754.644063 53931440.017885 44999072.085907 38267821.480802 1.000209 1.000202 1.000195 1.000188 1.000181 1.000176 1.000171 1.000168 1.000165 0.218918 0.156579 0.111949 0.077810 0.052436 0.040075 0.032220 0.026892 0.022956
0.231013 386216799.541359 274840358.757174 198380515.998673 146111233.868498 104925086.707704 78725932.256314 62814318.740968 52271274.100987 44371356.312917 1.000212 1.000205 1.000199 1.000192 1.000185 1.000179 1.000175 1.000172 1.000169 0.245592 0.176926 0.127845 0.091723 0.062589 0.046883 0.037445 0.031193 0.026583
0.247708 435715041.580401 310841051.871204 225662189.903655 170576848.043039 125450011.645166 92751425.058010 73303160.110154 60766642.571171 51490608.607901 1.000214 1.000208 1.000202 1.000196 1.000189 1.000183 1.000179 1.000175 1.000172 0.275472 0.199659 0.145567 0.107940 0.075640 0.055150 0.043605 0.036204 0.030808
0.265609 492377075.544999 351496585.626457 256189890.270889 197355189.564694 149453426.806450 109869759.306006 85712519.396208 70814692.986312 59832201.511713 1.000217 1.000211 1.000205 1.000199 1.000194 1.000187 1.000182 1.000179 1.000176 0.308917 0.225076 0.165350 0.125702 0.091511 0.065593 0.050887 0.042113 0.035749
0.284804 557475996.318140 397534023.595118 290311022.597644 226930801.116087 175890280.575206 130170039.489161 100424096.300700 82629583.007635 69631970.382049 1.000220 1.000214 1.000208 1.000203 1.000198 1.000191 1.000186 1.000182 1.000179 0.346325 0.253473 0.187398 0.145255 0.109422 0.078338 0.059516 0.049068 0.041541
0.305386 632403766.055417 449832399.667027 328551597.656932 259738342.750578 204846142.942446 153987778.885796 117949336.688314 96509528.925223 81110376.485746 1.000223 1.000216 1.000210 1.000206 1.000201 1.000195 1.000190 1.000186 1.000183 0.388078 0.285177 0.211986 0.166900 0.129043 0.093520 0.069817 0.057251 0.048323
0.327455 719203421.793123 509622754.766308 371697410.382734 296207865.586719 236702803.387057 181881890.373119 139160525.077679 112858080.463216 94518057.154656 1.000225 1.000219 1.000213 1.000209 1.000205 1.000199 1.000194 1.000190 1.000187 0.434796 0.320626 0.239429 0.190884 0.150525 0.111569 0.082382 0.066912 0.056256
0.351119 819771962.536773 578231170.181222 420759212.347512 336946002.425140 271947717.486717 214416378.410184 165395758.024154 132372546.163847 110317827.191783 1.000228 1.000222 1.000216 1.000212 1.000208 1.000203 1.000198 1.000194 1.000191 0.486991 0.360259 0.270084 0.217496 0.174230 0.133064 0.098370 0.078493 0.065625
0.376494 935752021.909127 657017928.652869 476935858.044573 382908722.960317 311051944.126803 251605087.325014 197593716.923715 155913638.213381 128965943.355267 1.000231 1.000225 1.000219 1.000215 1.000212 1.000207 1.000202 1.000198 1.000194 0.545075 0.404502 0.304369 0.247126 0.200431 0.158428 0.119222 0.092604 0.076714
0.403702 1063783174.161876 747740585.376494 541479077.809407 435283809.539008 354804885.343082 292110082.223015 235713949.449044 185051648.715089 151148140.865297 1.000234 1.000228 1.000222 1.000218 1.000215 1.000211 1.000207 1.000202 1.000198 0.607645 0.453934 0.342669 0.280212 0.229480 0.186352 0.145104 0.110617 0.089957
0.432876 1185780036.777564 849870094.239732 615830464.756940 495194122.998087 404350433.604205 336342499.274841 277923465.011554 220497097.563952 177869899.014456 1.000236 1.000230 1.000225 1.000221 1.000218 1.000215 1.000211 1.000206 1.000202 0.667135 0.508039 0.385388 0.317103 0.261779 0.216532 0.174701 0.133708 0.106053
0.464159 1294999203.197299 958339797.889633 701994568.032920 564058669.498114 460962000.307384 385880125.938343 323548840.991360 261968355.672862 210439416.644619 1.000238 1.000233 1.000228 1.000224 1.000221 1.000218 1.000215 1.000211 1.000206 0.719986 0.563752 0.433131 0.358233 0.297762 0.249780 0.206688 0.161551 0.126014
0.497702 1395846299.471809 1071616696.393418 801937114.368470 643586500.552462 526001226.097533 442200596.162523 373850006.371566 310195015.843268 251090366.043290 1.000240 1.000235 1.000231 1.000227 1.000224 1.000221 1.000218 1.000215 1.000211 0.768216 0.620121 0.486445 0.404118 0.337865 0.286654 0.241402 0.195013 0.152080
0.533670 1491326624.473112 1187240587.695585 917423004.193233 735565320.522353 600978445.054970 506590880.009034 430554290.499972 364342192.464305 300802486.617621 1.000241 1.000238 1.000234 1.000230 1.000227 1.000224 1.000222 1.000219 1.000215 0.813346 0.676157 0.545791 0.455254 0.382503 0.327545 0.279539 0.233445 0.186166
